Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
mythical-ireland-pewter-beakers,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/files/QUEENMAEVEWHISKEYTUMBLER.jpg?v=1718816634,3,Mullingar Pewter Mythical Ireland Pewter Beaker,,,,,,,,,,,,,,,,,,,,,,,unlisted
mythical-ireland-pewter-beakers,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/files/KINGBRIANBORUWHISKEYTUMBLER.jpg?v=1718816838,4,Mullingar Pewter Mythical Ireland Pewter Beaker,,,,,,,,,,,,,,,,,,,,,,,unlisted
christmas-nativity-crib-set,Mullingar Pewter Christmas Nativity Crib Set on wood,"<h3 data-start=""106"" data-end=""193""><strong data-start=""110"" data-end=""191"">Mullingar Pewter Christmas Nativity Crib Set on Wood – Handcrafted in Ireland</strong></h3>
<p data-start=""195"" data-end=""507"">Celebrate the true spirit of Christmas with our <strong data-start=""243"" data-end=""283"">handcrafted Pewter Nativity Crib Set</strong>, beautifully made in <strong data-start=""305"" data-end=""327"">Mullingar, Ireland</strong>. Each figure is individually <strong data-start=""357"" data-end=""383"">hand cast and finished</strong> in the finest Mullingar Pewter and displayed on a <strong data-start=""434"" data-end=""465"">solid lacquered wooden base</strong> (9"" long, 5½"" high from base to angel).</p>
<p data-start=""509"" data-end=""745"">This exquisite <strong data-start=""524"" data-end=""553"">Irish-made Nativity scene</strong> includes the stable with <strong data-start=""579"" data-end=""596"">Angel Gabriel</strong>, <strong data-start=""598"" data-end=""606"">Mary</strong>, <strong data-start=""608"" data-end=""618"">Joseph</strong>, <strong data-start=""620"" data-end=""634"">Baby Jesus</strong>, the <strong data-start=""640"" data-end=""658"">Three Wise Men</strong>, <strong data-start=""660"" data-end=""672"">Shepherd</strong>, <strong data-start=""674"" data-end=""681"">Cow</strong>, and <strong data-start=""687"" data-end=""697"">Donkey</strong> – a timeless reminder of the birth of Christ.</p>
<p data-start=""747"" data-end=""890"">A meaningful <strong data-start=""760"" data-end=""784"">Christmas decoration</strong> and a <strong data-start=""791"" data-end=""807"">special gift</strong> for any home, this piece embodies <strong data-start=""842"" data-end=""865"">Irish craftsmanship</strong>, faith, and tradition.</p>
<p data-start=""892"" data-end=""956"">⭐ <strong data-start=""894"" data-end=""917"">Handmade in Ireland</strong><br data-start=""917"" data-end=""920"">🚚 <strong data-start=""923"" data-end=""954"">Worldwide shipping included</strong></p>
<p data-start=""958"" data-end=""1084"">Perfect for <strong data-start=""970"" data-end=""989"">Christmas gifts</strong>, <strong data-start=""991"" data-end=""1012"">new home presents</strong>, or as a <strong data-start=""1022"" data-end=""1053"">collectible family heirloom</strong> to treasure for generations.</p>",Mullingar Pewter,,Religious,"christmas, christmas suggestions, crib, nativity, imported, unlisted",false,Title,Default Title,,,,,P206,0,shopify,0,deny,manual,189.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/1633529891594.jpg?v=1633530338,1,Mullingar Pewter Christmas Nativity Crib Set on wood,false,Mullingar Pewter Christmas Nativity Crib Set on wood,"Mullingar Pewter Christmas Nativity Crib Set on Wood – Handcrafted in Ireland Celebrate the true spirit of Christmas with our handcrafted Pewter Nativity Crib Set, beautifully made in Mullingar, Ireland. Each figure is individually hand cast and finished in the finest Mullingar Pewter and displayed on a solid lacquered",,,,,,,,,,,,,g,,,true,true,,,unlisted
christmas-nativity-crib-set,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/NATIVITYCRIBSET.jpg?v=1633530348,2,Mullingar Pewter Christmas Nativity Crib Set on wood,,,,,,,,,,,,,,,,,,,,,,,unlisted
st-bridgets-cross,Mullingar Pewter Irish St Brigid's Cross,"<p><strong>Product Code: P130  Mullingar Pewter Irish St Brigid's Cross (8"" high).</strong></p>
<p>St. Brigid of Kildare was an Early Christian nun, and is the only female patron saint of Ireland. Her feast day is February 1st, and is widely celebrated around Ireland. She founded many monasteries around Ireland, particularly in Kildare. She is the patron saint of babies, <span>blacksmiths, brewers, </span><span>Florida, infants; Ireland; </span><a title=""Leinster"" href=""https://en.wikipedia.org/wiki/Leinster"">Leinster</a><span>, midwives, nuns, poets, the poor, sailors, scholars, and travelers.</span></p>
<p><span>Brigid was know by many variations - Bridget, Bríde, Brigid and so on. </span></p>
<p><strong>HANDMADE IN IRELAND  PRICE INCLUDES SHIPPING</strong></p>",Mullingar Pewter,,Cross,"cross, st bridget, imported, unlisted",false,Title,Default Title,,,,,P130,0,shopify,0,deny,manual,71.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/1643635919842.jpg?v=1674059123,1,Mullingar Pewter Irish St Brigid's Cross,false,Mullingar Pewter Irish St Brigid's Cross,"Product Code: P130 Mullingar Pewter Irish St Brigid's Cross (8"" high). St. Brigid of Kildare was an Early Christian nun, and is the only female patron saint of Ireland. Her feast day is February 1st, and is widely celebrated around Ireland. She founded many monasteries around Ireland, particularly in Kildare. She is th",,,,,,,,,,,,,g,,,true,true,,,unlisted
st-bridgets-cross,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/ST.BRIDGETSWALLCROSS.jpg?v=1674059063,2,Mullingar Pewter Irish St Brigid's Cross,,,,,,,,,,,,,,,,,,,,,,,unlisted
st-patricks-font-8-high,St. Patrick's Font - Exclusive Item.,"<p><span><strong>Exclusive Product</strong><br></span></p>
<p><span><strong>Product code: P223</strong></span></p>
<p><span>Irish ﻿Pewter St Patrick's Font (8"" high)</span>. This holy water font tells the story of St. Patrick in Ireland.  The font is 8"" long and hangs very easily as a wall font from the hanger fixed to the rear of the cross.</p>
<p>HANDMADE IN IRELAND</p>
<p>PRICE INCLUDES SHIPPING</p>
<p>This item is exclusive and only available to purchase from this website or our gift store, Mullingar, Ireland.</p>
<p> </p>",Mullingar Pewter,,Religious,"font, Ireland, irish, Irish american, irish gift, irish heritage, Irish pewter, pewter ireland, st patrick, st patricks, st patricks gift, imported, unlisted",false,Title,Default Title,,,,,P223,0,shopify,0,deny,manual,79.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/166770023_153612669977586_3345328782214781112_n_1.jpg?v=1644317198,1,St. Patrick's Font - Exclusive Item.,false,St. Patrick's Font,"Exclusive Product Product code: P223 Irish ﻿Pewter St Patrick's Font (8"" high). This holy water font tells the story of St. Patrick in Ireland. The font is 8"" long and hangs very easily as a wall font from the hanger fixed to the rear of the cross. HANDMADE IN IRELAND PRICE INCLUDES SHIPPING This item is exclusive and ",,,,,,,,,,,,,g,,,true,true,,,unlisted
st-patricks-font-8-high,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/ST.PATRICKFONT.jpg?v=1644317198,2,St. Patrick's Font - Exclusive Item.,,,,,,,,,,,,,,,,,,,,,,,unlisted
standing-celtic-cross-7-high,Mullingar Pewter Irish Standing Celtic Cross.,"<p><strong>Product Code: P230 Mullingar Pewter Irish Standing Celtic Cross.</strong></p>
<p><span>Pewter Cross - Celtic - Standing (7"" High).</span></p>
<p>The Celtic designs seen on our products are taken from the Kells manuscripts, the most famous Irish artefact. Celtic symbols and designs have been around for centuries, and were first found on Ogham stones, in manuscripts drawn/written by the monks or in old monasteries around Ireland.</p>
<p><strong>HANDMADE IN IRELAND     PRICE INCLUDES SHIPPING</strong></p>",Mullingar Pewter,,Cross,"celtic, cross, gift, irish, pewter silver, standing, imported, unlisted",false,Title,Default Title,,,,,P230,0,shopify,0,deny,manual,83.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/CELTICSTANDINGCROSS.jpg?v=1642598445,1,Mullingar Pewter Irish Standing Celtic Cross.,false,Mullingar Pewter Irish Standing Celtic Cross.,"Product Code: P230 Mullingar Pewter Irish Standing Celtic Cross. Pewter Cross - Celtic - Standing (7"" High). The Celtic designs seen on our products are taken from the Kells manuscripts, the most famous Irish artefact. Celtic symbols and designs have been around for centuries, and were first found on Ogham stones, in m",,,,,,,,,,,,,g,,,true,true,,,unlisted
standing-clonmacnoise-cross,"Cross of the Scriptures, Clonmacnoise High Cross, by Mullingar Pewter","<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""02b8ac87-2346-4b8e-880c-b287a15344bd"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h3>Product Code: P293</h3>
<p><strong>Cross of the Scriptures, Clonmacnoise High Cross by Mullingar Pewter</strong></p>
<ul>
<li>
<p><strong>Description</strong>: This meticulously crafted Irish pewter replica of the Cross of the Scriptures from Clonmacnoise captures the essence of one of Ireland’s most iconic high crosses. Known for its historical significance and intricate design, this cross is a symbol of Ireland’s rich cultural and religious heritage.</p>
</li>
<li>
<p><strong>Historical Background</strong>:  <a href=""https://heritageireland.ie/places-to-visit/clonmacnoise-monastic-site/"">Clonmacnoise Monastic Site | Heritage Ireland</a></p>
<ul>
<li>
<strong>Clonmacnoise Monastery</strong>: Founded in 544 A.D. in County Offaly, Clonmacnoise, meaning ""Meadow of the Sons of Nós,"" is an important monastic site with a rich history. The site features a graveyard, seven ancient churches, two round towers, a cathedral, and three high crosses, making it a significant historical and tourist destination.</li>
<li>
<strong>Cross of the Scriptures</strong>: Also known as the Standing Clonmacnoise Cross, it is one of the most famous high crosses in Ireland. The original cross is renowned for its detailed carvings that depict scenes from the Bible, making it a profound symbol of Ireland’s early Christian heritage.</li>
</ul>
</li>
<li>
<p><strong>Product Details</strong>:</p>
<ul>
<li>
<strong>Size</strong>: Approximately 7 inches (18 cm) tall, making it a perfect size for display on a desk, shelf, or mantel.</li>
<li>
<strong>Material</strong>: Crafted from high-quality pewter with a silver finish, ensuring durability and a classic, timeless appearance.</li>
<li>
<strong>Design</strong>: Features intricate carvings that reflect the original design of the Cross of the Scriptures, capturing its historical and artistic significance.</li>
</ul>
</li>
<li>
<p><strong>Ideal for</strong>:</p>
<ul>
<li>
<strong>Historical Enthusiasts</strong>: A perfect collectible for those interested in Ireland's history and heritage.</li>
<li>
<strong>Religious Gifts</strong>: A meaningful gift for those who appreciate religious artifacts and the history of early Christianity.</li>
<li>
<strong>Home Decor</strong>: Adds a touch of Irish culture and elegance to any home setting.</li>
</ul>
</li>
<li>
<p><strong>Handmade in Ireland</strong>: Each cross is handcrafted by skilled artisans, ensuring that each piece is unique and of the highest quality.</p>
</li>
<li>
<p><strong>Price</strong>: Includes shipping, providing excellent value for a piece of Irish history and craftsmanship.</p>
</li>
<li>
<p><strong>Tourist Attraction</strong>:  <a href=""https://heritageireland.ie/places-to-visit/clonmacnoise-monastic-site/"">Clonmacnoise Monastic Site | Heritage Ireland</a> Clonmacnoise is a must-visit for anyone traveling to Ireland, offering a glimpse into the country’s rich historical and religious past. This pewter cross serves as a beautiful reminder of this significant site.</p>
</li>
</ul>
<hr>
<p>This pewter replica of the Clonmacnoise High Cross is not just a decorative item, but a piece of Irish history and culture that you can proudly display in your home or gift to someone special.</p>
</div>
</div>
</div>
</div>
<p><span style=""text-decoration: underline;""><strong>About our Pewter Statues</strong></span></p>
<p>This item is cast using 92% Tin with a balance alloy mix.</p>
<p>To enhance the design contrast, we colour the design and lacquer finish this item.  </p>
<p>These Items are packaged in Black and Silver boxes or Brown Card board boxes.</p>",Mullingar Pewter,,Cross,"clonmacnoise, cross, imported, unlisted",false,Title,Default Title,,,,,P293,0,shopify,0,deny,manual,94.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/CLONMACNOISEHIGHCROSSCROSSOFTHESCRIPTURES.jpg?v=1639402157,1,"Cross of the Scriptures, Clonmacnoise High Cross, by Mullingar Pewter",false,"Cross of the Scriptures, Clonmacnoise High Cross, by Mullingar Pewter","Product Code: P293 Cross of the Scriptures, Clonmacnoise High Cross by Mullingar Pewter Description: This meticulously crafted Irish pewter replica of the Cross of the Scriptures from Clonmacnoise captures the essence of one of Ireland’s most iconic high crosses. Known for its historical significance and intricate desi",,,,,,,,,,,,,g,,,true,true,,,unlisted
celtic-cross-3-5-high,Mullingar Pewter Celtic Cross  - Small.,"<p><strong>Product Code: P274 - Mullingar Pewter Celtic Cross</strong></p>
<p>Experience the beauty of Ireland's heritage with this charming <strong>Pewter Celtic Cross</strong>, standing 3.5"" high. Small yet intricate, it features a stunning Celtic design inspired by the famous high crosses found across Ireland, from ancient monastic settlements to serene country churchyards.</p>
<p>✨ <strong>Features:</strong></p>
<ul>
<li>Elegant and compact design, perfect for display</li>
<li>A meaningful gift for any occasion or a special keepsake for yourself</li>
<li>Reflects the artistry and tradition of Irish craftsmanship</li>
</ul>
<p><strong>Handmade in Ireland</strong> | <strong>Price includes worldwide shipping</strong></p>
<p>A timeless piece of Irish heritage. <strong>Order yours today!</strong></p>",Mullingar Pewter,,Cross,"3.5inch, celtic, celtic cross, cross, pewter celtic cross, pewter cross, pewter silver cross, imported, unlisted",false,Title,Default Title,,,,,P274,0,shopify,0,deny,manual,34.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/CELTICCROSSSMALL.jpg?v=1642602420,1,Mullingar Pewter Celtic Cross  - Small.,false,Mullingar Pewter Celtic Cross,"Product Code: P274 - Mullingar Pewter Celtic Cross Experience the beauty of Ireland's heritage with this charming Pewter Celtic Cross, standing 3.5"" high. Small yet intricate, it features a stunning Celtic design inspired by the famous high crosses found across Ireland, from ancient monastic settlements to serene count",,,,,,,,,,,,,g,,,true,true,,,unlisted
celtic-cross-8-high,Mullingar Pewter Irish Celtic Cross,"<p><strong>Product Code: P123 Mullingar Pewter Irish Celtic Cross</strong></p>
<p>This Irish Pewter Celtic Cross makes the perfect gift for a new home (8"" high). This handcrafted cross embossed with designs taken from High Crosses found on monastic sites across Ireland. The detailed Irish cross comes with a hanger on the back, a beautiful gift </p>
<p>Perfect gift for him or gift for her</p>
<p><strong>HANDMADE IN IRELAND    PRICE INCLUDES SHIPPING.</strong></p>
<p><span style=""text-decoration: underline;""><strong>About our Pewter Statues</strong></span></p>
<p>This item is cast using 92% Tin with a balance alloy mix.</p>
<p>To enhance the design contrast, we colour the design and lacquer finish this item.  </p>
<p>These Items are packaged in Black and Silver boxes or Brown Card board boxes.</p>",Mullingar Pewter,,Cross,"burial, catholic, celtic, Celtic Bird, celtic cross, Celtic design, cross, general gift, general gifts, gift, Heritage, irish, Irish pewter, pewter, pewter silver, religion, religious, religious gift, imported, unlisted",false,Title,Default Title,,,,,P123,0,shopify,0,deny,manual,71.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/166519128_3762298193825959_4533113774042239204_n.jpg?v=1649685065,1,Mullingar Pewter Irish Celtic Cross,false,Mullingar Pewter Irish Celtic Cross,"Product Code: P123 Mullingar Pewter Irish Celtic Cross This Irish Pewter Celtic Cross makes the perfect gift for a new home (8"" high). This handcrafted cross embossed with designs taken from High Crosses found on monastic sites across Ireland. The detailed Irish cross comes with a hanger on the back, a beautiful gift P",,,,,,,,,,,,,g,,,true,true,,,unlisted
celtic-cross-8-high,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/CELTICWALLCROSS.jpg?v=1649685065,2,Mullingar Pewter Irish Celtic Cross,,,,,,,,,,,,,,,,,,,,,,,unlisted
claddagh-cross-8-high,Mullingar Pewter Irish Claddagh Cross,"<p><strong>Product</strong> <strong>Code</strong> <strong>P124 Mullingar Pewter Irish Claddagh Cross</strong></p>
<p>An Irish made Pewter Cross - Claddagh  (8"" high).</p>
<p>This cross is beautiful when hung up on a wall, or displayed in a chest or on a shelf. It is a beautiful gift, or something to have yourself.</p>
<p>The design is that of the Claddagh taken from the famous love symbol designed in the town of Claddagh, Co. Galway by Richard Joyce back in the year 1689. The design is often used for wedding rings as it is based on the ring that Richard made for his bride to be. The symbolisms are ""hands for friendship"", ""heart for love"" and ""crown for loyalty"".</p>
<p><strong>HANDMADE IN IRELAND   PRICE INCLUDES SHIPPING</strong></p>",Mullingar Pewter,,Cross,"8inch, claddagh, cross, imported, unlisted",false,Title,Default Title,,,,,P124,0,shopify,0,deny,manual,71.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/167127690_936813380455667_552826264608454293_n.jpg?v=1649685222,1,Mullingar Pewter Irish Claddagh Cross,false,Mullingar Pewter Irish Claddagh Cross,"Product Code P124 Mullingar Pewter Irish Claddagh Cross An Irish made Pewter Cross - Claddagh (8"" high). This cross is beautiful when hung up on a wall, or displayed in a chest or on a shelf. It is a beautiful gift, or something to have yourself. The design is that of the Claddagh taken from the famous love symbol desi",,,,,,,,,,,,,g,,,true,true,,,unlisted
